date,year,month_num,month,quarter,is_festive_season,city,state,program,campaign,donor_type,channel,donation_amount,expense_amount,beneficiaries_reached,volunteer_hours,event_count,new_donors,recurring_donors,social_reach,engagement_rate,cost_per_beneficiary,donation_lag_1,beneficiaries_lag_1,donation_lag_2,beneficiaries_lag_2,donation_lag_3,beneficiaries_lag_3,donation_per_beneficiary,expense_ratio,volunteer_productivity,donation_surplus,month_sin,month_cos,high_efficiency,literacy_rate_pct,urban_population_pct,multidimensional_poverty_index,population_millions
2025-07-01,2025,7,Jul,Q3,0,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Corporate CSR,UPI,76900,34460,278,69.8,3,15,6,14704,7.34,124.17,74519.0,274.0,52268.0,259.0,70527.0,284.0,276.61870503597123,0.44811443433029907,3.982808022922636,42440,-0.5,-0.866,1,67.7,22.3,0.143,235.0
2025-08-01,2025,8,Aug,Q3,1,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Individual,Online Portal,49688,33432,308,100.9,3,8,4,9361,4.52,108.6,76900.0,278.0,74519.0,274.0,52268.0,259.0,161.32467532467533,0.6728385123168572,3.052527254707631,16256,-0.866,-0.5,1,67.7,22.3,0.143,235.0
2025-09-01,2025,9,Sep,Q3,1,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Community Group,Fundraising Event,61742,29010,263,88.6,3,13,4,13405,8.91,110.42,49688.0,308.0,76900.0,278.0,74519.0,274.0,234.76045627376425,0.4698584431991189,2.9683972911963883,32732,-1.0,-0.0,1,67.7,22.3,0.143,235.0
2025-10-01,2025,10,Oct,Q4,1,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Alumni Network,UPI,61079,30153,328,96.4,4,11,6,12684,6.98,92.04,61742.0,263.0,49688.0,308.0,76900.0,278.0,186.21646341463415,0.4936721295371568,3.4024896265560165,30926,-0.866,0.5,1,67.7,22.3,0.143,235.0
2025-11-01,2025,11,Nov,Q4,1,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,53094,33469,332,113.4,4,10,5,14622,4.5,100.66,61079.0,328.0,61742.0,263.0,49688.0,308.0,159.92168674698794,0.630372546803782,2.927689594356261,19625,-0.5,0.866,1,67.7,22.3,0.143,235.0
2025-12-01,2025,12,Dec,Q4,1,Kanpur,Uttar Pradesh,Health Awareness,Community Wellness Camp,Individual,UPI,56770,28758,292,81.0,3,12,6,10015,5.96,98.32,53094.0,332.0,61079.0,328.0,61742.0,263.0,194.41780821917808,0.5065703716751806,3.6049382716049383,28012,-0.0,1.0,1,67.7,22.3,0.143,235.0
2024-02-01,2024,2,Feb,Q1,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,Fundraising Event,76532,28224,236,67.5,3,15,5,12841,3.21,119.38,37798.0,278.0,37798.0,278.0,37798.0,278.0,324.2881355932203,0.36878691266398367,3.4962962962962965,48308,0.866,0.5,1,67.7,22.3,0.143,235.0
2024-03-01,2024,3,Mar,Q1,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,Fundraising Event,46037,27442,264,79.7,2,8,3,10855,9.36,103.92,76532.0,236.0,37798.0,278.0,37798.0,278.0,174.38257575757575,0.5960857571084128,3.312421580928482,18595,1.0,0.0,1,67.7,22.3,0.143,235.0
2024-04-01,2024,4,Apr,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Bank Transfer,50607,26144,273,84.7,3,10,3,12887,9.72,95.73,46037.0,264.0,76532.0,236.0,37798.0,278.0,185.37362637362637,0.5166083743355663,3.2231404958677685,24463,0.866,-0.5,1,67.7,22.3,0.143,235.0
2024-05-01,2024,5,May,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Online Portal,54039,28424,232,67.6,3,10,5,10094,5.96,122.26,50607.0,273.0,46037.0,264.0,76532.0,236.0,232.92672413793105,0.5259904883510057,3.4319526627218937,25615,0.5,-0.866,1,67.7,22.3,0.143,235.0
2024-06-01,2024,6,Jun,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,UPI,73516,28838,281,86.9,3,15,6,11499,6.85,102.6,54039.0,232.0,50607.0,273.0,46037.0,264.0,261.62277580071174,0.39226834974699387,3.2336018411967777,44678,0.0,-1.0,1,67.7,22.3,0.143,235.0
2024-07-01,2024,7,Jul,Q3,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,Online Portal,75259,30084,226,72.3,2,14,5,11680,9.62,133.1,73516.0,281.0,54039.0,232.0,50607.0,273.0,333.00442477876106,0.3997395660319696,3.1258644536652835,45175,-0.5,-0.866,0,67.7,22.3,0.143,235.0
2024-08-01,2024,8,Aug,Q3,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Bank Transfer,59279,29228,250,73.2,3,13,4,9363,5.95,116.8,75259.0,226.0,73516.0,281.0,54039.0,232.0,237.116,0.4930582499704786,3.4153005464480874,30051,-0.866,-0.5,1,67.7,22.3,0.143,235.0
2024-09-01,2024,9,Sep,Q3,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Alumni Network,Bank Transfer,46861,27439,230,64.5,2,10,5,10322,3.99,119.09,59279.0,250.0,75259.0,226.0,73516.0,281.0,203.74347826086955,0.5855402146774503,3.565891472868217,19422,-1.0,-0.0,1,67.7,22.3,0.143,235.0
2024-10-01,2024,10,Oct,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,UPI,53186,27472,229,63.4,3,11,5,9384,5.68,119.94,46861.0,230.0,59279.0,250.0,75259.0,226.0,232.25327510917032,0.5165269055766555,3.6119873817034702,25714,-0.866,0.5,1,67.7,22.3,0.143,235.0
2024-11-01,2024,11,Nov,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Online Portal,67974,25884,282,78.4,3,14,6,10198,6.72,91.78,53186.0,229.0,46861.0,230.0,59279.0,250.0,241.04255319148936,0.38079265601553536,3.596938775510204,42090,-0.5,0.866,1,67.7,22.3,0.143,235.0
2024-12-01,2024,12,Dec,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Online Portal,61236,29460,284,75.1,3,10,4,13992,9.64,103.76,67974.0,282.0,53186.0,229.0,46861.0,230.0,215.61971830985917,0.4810895551636292,3.7816245006657794,31776,-0.0,1.0,1,67.7,22.3,0.143,235.0
2025-01-01,2025,1,Jan,Q1,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Fundraising Event,64602,28188,245,69.0,3,15,6,9863,7.05,115.06,61236.0,284.0,67974.0,282.0,53186.0,229.0,263.68163265306123,0.4363332404569518,3.550724637681159,36414,0.5,0.866,1,67.7,22.3,0.143,235.0
2025-02-01,2025,2,Feb,Q1,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Fundraising Event,66566,25472,281,71.1,4,16,8,12512,3.37,90.61,64602.0,245.0,61236.0,284.0,67974.0,282.0,236.8896797153025,0.3826578132980801,3.9521800281293955,41094,0.866,0.5,1,67.7,22.3,0.143,235.0
2025-03-01,2025,3,Mar,Q1,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,Online Portal,44446,29100,236,63.8,2,9,4,10768,4.7,123.24,66566.0,281.0,64602.0,245.0,61236.0,284.0,188.33050847457628,0.6547270845520407,3.699059561128527,15346,1.0,0.0,1,67.7,22.3,0.143,235.0
2025-04-01,2025,4,Apr,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,Online Portal,52054,26411,245,73.4,2,10,4,12049,8.15,107.76,44446.0,236.0,66566.0,281.0,64602.0,245.0,212.465306122449,0.5073769547008875,3.3378746594005446,25643,0.866,-0.5,1,67.7,22.3,0.143,235.0
2025-05-01,2025,5,May,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,Online Portal,46211,26745,268,68.2,3,9,4,9145,6.51,99.97,52054.0,245.0,44446.0,236.0,66566.0,281.0,172.42910447761193,0.578758304299842,3.9296187683284454,19466,0.5,-0.866,1,67.7,22.3,0.143,235.0
2025-06-01,2025,6,Jun,Q2,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Alumni Network,Fundraising Event,51828,26267,236,58.7,3,13,5,10977,6.76,111.17,46211.0,268.0,52054.0,245.0,44446.0,236.0,219.61016949152543,0.5068109901983484,4.0204429301533215,25561,0.0,-1.0,1,67.7,22.3,0.143,235.0
2025-07-01,2025,7,Jul,Q3,0,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Bank Transfer,60120,26629,299,84.6,3,13,5,12150,8.08,89.16,51828.0,236.0,46211.0,268.0,52054.0,245.0,201.0702341137124,0.4429308050565536,3.534278959810875,33491,-0.5,-0.866,1,67.7,22.3,0.143,235.0
2025-08-01,2025,8,Aug,Q3,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,UPI,56735,27414,278,75.0,4,10,4,10508,7.58,98.64,60120.0,299.0,51828.0,236.0,46211.0,268.0,204.08273381294964,0.4831937957169296,3.7066666666666666,29321,-0.866,-0.5,1,67.7,22.3,0.143,235.0
2025-09-01,2025,9,Sep,Q3,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,Online Portal,91222,25714,309,82.8,4,18,8,14921,7.35,83.18,56735.0,278.0,60120.0,299.0,51828.0,236.0,295.2168284789644,0.2818837561114643,3.7318840579710146,65508,-1.0,-0.0,1,67.7,22.3,0.143,235.0
2025-10-01,2025,10,Oct,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Individual,Bank Transfer,62449,27994,247,67.8,2,11,4,11303,4.61,113.15,91222.0,309.0,56735.0,278.0,60120.0,299.0,252.82995951417004,0.44826978814712803,3.6430678466076696,34455,-0.866,0.5,1,67.7,22.3,0.143,235.0
2025-11-01,2025,11,Nov,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,Fundraising Event,103281,25213,309,85.7,3,19,9,15147,8.77,81.61,62449.0,247.0,91222.0,309.0,56735.0,278.0,334.24271844660194,0.24412040936861573,3.6056009334889145,78068,-0.5,0.866,1,67.7,22.3,0.143,235.0
2025-12-01,2025,12,Dec,Q4,1,Kanpur,Uttar Pradesh,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,Online Portal,114863,27308,259,74.5,3,28,12,15590,9.11,105.38,103281.0,309.0,62449.0,247.0,91222.0,309.0,443.4864864864865,0.23774409513942696,3.476510067114094,87555,-0.0,1.0,1,67.7,22.3,0.143,235.0
2024-02-01,2024,2,Feb,Q1,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,UPI,35332,25720,175,60.9,2,7,3,7971,9.13,147.35,34627.0,178.0,34627.0,178.0,34627.0,178.0,201.89714285714285,0.7279519981886109,2.873563218390805,9612,0.866,0.5,0,67.7,22.3,0.143,235.0
2024-03-01,2024,3,Mar,Q1,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,Fundraising Event,35415,24982,210,62.3,2,7,2,7893,9.23,119.14,35332.0,175.0,34627.0,178.0,34627.0,178.0,168.64285714285714,0.7054073132853311,3.370786516853933,10433,1.0,0.0,1,67.7,22.3,0.143,235.0
2024-04-01,2024,4,Apr,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,UPI,32779,25527,188,57.3,2,7,3,8580,7.14,135.57,35415.0,210.0,35332.0,175.0,34627.0,178.0,174.35638297872342,0.7787607919704689,3.280977312390925,7252,0.866,-0.5,0,67.7,22.3,0.143,235.0
2024-05-01,2024,5,May,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,UPI,39625,24250,179,53.0,2,7,3,7281,9.63,135.21,32779.0,188.0,35415.0,210.0,35332.0,175.0,221.3687150837989,0.61198738170347,3.3773584905660377,15375,0.5,-0.866,0,67.7,22.3,0.143,235.0
2024-06-01,2024,6,Jun,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Alumni Network,Fundraising Event,31854,26678,195,55.1,2,6,3,5936,5.93,136.92,39625.0,179.0,32779.0,188.0,35415.0,210.0,163.35384615384615,0.8375086331386953,3.5390199637023594,5176,0.0,-1.0,0,67.7,22.3,0.143,235.0
2024-07-01,2024,7,Jul,Q3,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,Fundraising Event,35133,26339,179,59.0,2,6,2,8425,6.66,147.02,31854.0,195.0,39625.0,179.0,32779.0,188.0,196.27374301675977,0.7496940198673612,3.0338983050847457,8794,-0.5,-0.866,0,67.7,22.3,0.143,235.0
2024-08-01,2024,8,Aug,Q3,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,UPI,38869,24984,188,56.7,2,7,2,8883,3.41,132.79,35133.0,179.0,31854.0,195.0,39625.0,179.0,206.75,0.6427744475031516,3.315696649029982,13885,-0.866,-0.5,0,67.7,22.3,0.143,235.0
2024-09-01,2024,9,Sep,Q3,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,Online Portal,46958,25468,204,58.4,3,11,5,9097,4.23,124.57,38869.0,188.0,35133.0,179.0,31854.0,195.0,230.18627450980392,0.5423569998722263,3.493150684931507,21490,-1.0,-0.0,1,67.7,22.3,0.143,235.0
2024-10-01,2024,10,Oct,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,UPI,44463,26827,175,58.7,2,7,3,6789,5.09,153.26,46958.0,204.0,38869.0,188.0,35133.0,179.0,254.0742857142857,0.6033555990374019,2.9812606473594547,17636,-0.866,0.5,0,67.7,22.3,0.143,235.0
2024-11-01,2024,11,Nov,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Alumni Network,Fundraising Event,45050,27997,173,47.9,2,7,2,7593,8.81,161.69,44463.0,175.0,46958.0,204.0,38869.0,188.0,260.40462427745666,0.621465038845727,3.6116910229645094,17053,-0.5,0.866,0,67.7,22.3,0.143,235.0
2024-12-01,2024,12,Dec,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,Fundraising Event,34847,26646,205,66.2,2,6,3,8474,3.68,130.18,45050.0,173.0,44463.0,175.0,46958.0,204.0,169.98536585365855,0.7646569288604471,3.096676737160121,8201,-0.0,1.0,0,67.7,22.3,0.143,235.0
2025-01-01,2025,1,Jan,Q1,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Corporate CSR,Fundraising Event,54539,26284,212,69.7,2,10,4,10151,9.64,124.16,34847.0,205.0,45050.0,173.0,44463.0,175.0,257.25943396226415,0.48193036175947485,3.0416068866571018,28255,0.5,0.866,1,67.7,22.3,0.143,235.0
2025-02-01,2025,2,Feb,Q1,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,Bank Transfer,42923,25011,223,80.2,3,8,2,9523,4.58,112.13,54539.0,212.0,34847.0,205.0,45050.0,173.0,192.4798206278027,0.5826945926426391,2.7805486284289276,17912,0.866,0.5,1,67.7,22.3,0.143,235.0
2025-03-01,2025,3,Mar,Q1,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Alumni Network,Fundraising Event,37769,24575,193,56.7,2,7,2,9261,6.51,127.23,42923.0,223.0,54539.0,212.0,34847.0,205.0,195.69430051813472,0.6506658900156213,3.403880070546737,13194,1.0,0.0,1,67.7,22.3,0.143,235.0
2025-04-01,2025,4,Apr,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,UPI,36614,25861,222,57.9,2,7,2,9891,8.03,116.37,37769.0,193.0,42923.0,223.0,54539.0,212.0,164.92792792792793,0.7063145244988256,3.83419689119171,10753,0.866,-0.5,1,67.7,22.3,0.143,235.0
2025-05-01,2025,5,May,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,Online Portal,33400,24829,211,68.8,2,7,3,9498,5.27,117.92,36614.0,222.0,37769.0,193.0,42923.0,223.0,158.29383886255926,0.7433832335329341,3.0668604651162794,8571,0.5,-0.866,1,67.7,22.3,0.143,235.0
2025-06-01,2025,6,Jun,Q2,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,Online Portal,36958,27256,182,50.5,2,7,3,6004,7.34,149.35,33400.0,211.0,36614.0,222.0,37769.0,193.0,203.06593406593407,0.7374857946858596,3.603960396039604,9702,0.0,-1.0,0,67.7,22.3,0.143,235.0
2025-07-01,2025,7,Jul,Q3,0,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Corporate CSR,UPI,59566,28527,222,78.8,3,14,6,11109,4.8,128.39,36958.0,182.0,33400.0,211.0,36614.0,222.0,268.31531531531533,0.4789141456535608,2.817258883248731,31039,-0.5,-0.866,0,67.7,22.3,0.143,235.0
2025-08-01,2025,8,Aug,Q3,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Corporate CSR,Bank Transfer,65159,27082,198,65.2,2,12,5,9347,6.12,136.76,59566.0,222.0,36958.0,182.0,33400.0,211.0,329.0858585858586,0.4156294602434046,3.03680981595092,38077,-0.866,-0.5,0,67.7,22.3,0.143,235.0
2025-09-01,2025,9,Sep,Q3,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Corporate CSR,Fundraising Event,73187,27249,231,78.6,3,17,6,12813,7.79,117.91,65159.0,198.0,59566.0,222.0,36958.0,182.0,316.82683982683983,0.3723202208042412,2.938931297709924,45938,-1.0,-0.0,1,67.7,22.3,0.143,235.0
2025-10-01,2025,10,Oct,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,Fundraising Event,45942,27005,214,63.5,2,10,3,9535,6.12,126.48,73187.0,231.0,65159.0,198.0,59566.0,222.0,214.6822429906542,0.5878063645466023,3.37007874015748,18937,-0.866,0.5,1,67.7,22.3,0.143,235.0
2025-11-01,2025,11,Nov,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Community Group,Online Portal,50749,27126,234,65.3,3,12,5,10572,6.28,115.77,45942.0,214.0,73187.0,231.0,65159.0,198.0,216.8760683760684,0.5345129953299572,3.5834609494640124,23623,-0.5,0.866,1,67.7,22.3,0.143,235.0
2025-12-01,2025,12,Dec,Q4,1,Lucknow,Uttar Pradesh,Clothing Support,Warmth and Dignity Drive,Individual,UPI,45259,24358,203,68.1,2,11,4,7716,3.43,120.2,50749.0,234.0,45942.0,214.0,73187.0,231.0,222.95073891625617,0.538191298968161,2.9809104258443466,20901,-0.0,1.0,1,67.7,22.3,0.143,235.0
2024-02-01,2024,2,Feb,Q1,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Online Portal,87575,34184,180,61.5,2,16,7,11686,7.34,189.62,62426.0,180.0,62426.0,180.0,62426.0,180.0,486.52777777777777,0.39033970882101054,2.926829268292683,53391,0.866,0.5,0,67.7,22.3,0.143,235.0
2024-03-01,2024,3,Mar,Q1,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,49873,37177,154,53.3,2,10,4,7791,6.21,240.89,87575.0,180.0,62426.0,180.0,62426.0,180.0,323.85064935064935,0.7454334008381288,2.8893058161350846,12696,1.0,0.0,0,67.7,22.3,0.143,235.0
2024-04-01,2024,4,Apr,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Community Group,UPI,60980,33223,176,66.9,2,11,4,8199,8.78,188.96,49873.0,154.0,87575.0,180.0,62426.0,180.0,346.47727272727275,0.5448179731059364,2.630792227204783,27757,0.866,-0.5,0,67.7,22.3,0.143,235.0
2024-05-01,2024,5,May,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,42448,32465,152,59.3,2,8,4,6297,5.53,213.37,60980.0,176.0,49873.0,154.0,87575.0,180.0,279.2631578947368,0.7648181304183943,2.5632377740303545,9983,0.5,-0.866,0,67.7,22.3,0.143,235.0
2024-06-01,2024,6,Jun,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Fundraising Event,84604,32679,159,60.0,2,14,5,10327,4.57,205.71,42448.0,152.0,60980.0,176.0,49873.0,154.0,532.1006289308176,0.3862583329393409,2.65,51925,0.0,-1.0,0,67.7,22.3,0.143,235.0
2024-07-01,2024,7,Jul,Q3,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Fundraising Event,81757,37465,189,73.5,2,19,9,10355,7.95,197.91,84604.0,159.0,42448.0,152.0,60980.0,176.0,432.5767195767196,0.4582482233937155,2.5714285714285716,44292,-0.5,-0.866,0,67.7,22.3,0.143,235.0
2024-08-01,2024,8,Aug,Q3,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Online Portal,86297,36739,160,61.8,1,14,6,10260,5.73,228.95,81757.0,189.0,84604.0,159.0,42448.0,152.0,539.35625,0.4257274296904875,2.5889967637540456,49558,-0.866,-0.5,0,67.7,22.3,0.143,235.0
2024-09-01,2024,9,Sep,Q3,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Fundraising Event,56236,31293,185,65.0,2,12,5,8565,4.55,168.77,86297.0,160.0,81757.0,189.0,84604.0,159.0,303.97837837837835,0.5564584963368661,2.8461538461538463,24943,-1.0,-0.0,0,67.7,22.3,0.143,235.0
2024-10-01,2024,10,Oct,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,55354,36468,196,77.1,2,13,6,8298,9.7,185.72,56236.0,185.0,86297.0,160.0,81757.0,189.0,282.4183673469388,0.6588141778371933,2.542153047989624,18886,-0.866,0.5,0,67.7,22.3,0.143,235.0
2024-11-01,2024,11,Nov,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Online Portal,91933,35675,154,64.9,1,17,5,10354,6.58,231.07,55354.0,196.0,56236.0,185.0,86297.0,160.0,596.9675324675325,0.3880543439243797,2.3728813559322033,56258,-0.5,0.866,0,67.7,22.3,0.143,235.0
2024-12-01,2024,12,Dec,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Community Group,Bank Transfer,68849,31973,159,68.2,2,13,6,8820,7.35,200.95,91933.0,154.0,55354.0,196.0,56236.0,185.0,433.0125786163522,0.4643930921291522,2.3313782991202343,36876,-0.0,1.0,0,67.7,22.3,0.143,235.0
2025-01-01,2025,1,Jan,Q1,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Bank Transfer,51440,32110,190,63.8,2,11,5,9444,7.86,169.04,68849.0,159.0,91933.0,154.0,55354.0,196.0,270.7368421052632,0.6242223950233281,2.9780564263322886,19330,0.5,0.866,0,67.7,22.3,0.143,235.0
2025-02-01,2025,2,Feb,Q1,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Online Portal,49502,31424,158,59.2,2,12,4,8456,8.0,199.1,51440.0,190.0,68849.0,159.0,91933.0,154.0,313.30379746835445,0.6348026342370006,2.668918918918919,18078,0.866,0.5,0,67.7,22.3,0.143,235.0
2025-03-01,2025,3,Mar,Q1,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Alumni Network,UPI,56763,34540,202,68.9,3,13,6,8844,6.27,170.8,49502.0,158.0,51440.0,190.0,68849.0,159.0,281.0049504950495,0.6084949703151701,2.931785195936139,22223,1.0,0.0,0,67.7,22.3,0.143,235.0
2025-04-01,2025,4,Apr,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,55146,35635,173,60.4,2,13,6,9588,9.06,205.51,56763.0,202.0,49502.0,158.0,51440.0,190.0,318.7630057803468,0.6461937402531462,2.8642384105960264,19511,0.866,-0.5,0,67.7,22.3,0.143,235.0
2025-05-01,2025,5,May,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Bank Transfer,46393,33136,196,76.1,2,11,4,8251,5.19,169.11,55146.0,173.0,56763.0,202.0,49502.0,158.0,236.69897959183675,0.7142456836160628,2.5755584756898817,13257,0.5,-0.866,0,67.7,22.3,0.143,235.0
2025-06-01,2025,6,Jun,Q2,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Fundraising Event,54487,37098,171,72.9,2,9,3,7405,9.74,216.35,46393.0,196.0,55146.0,173.0,56763.0,202.0,318.6374269005848,0.6808596545965092,2.3456790123456788,17389,0.0,-1.0,0,67.7,22.3,0.143,235.0
2025-07-01,2025,7,Jul,Q3,0,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Alumni Network,Fundraising Event,57466,36020,177,57.2,2,10,4,8482,4.58,204.04,54487.0,171.0,46393.0,196.0,55146.0,173.0,324.6666666666667,0.6268054153760484,3.094405594405594,21446,-0.5,-0.866,0,67.7,22.3,0.143,235.0
2025-08-01,2025,8,Aug,Q3,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,65628,36676,178,71.1,2,12,6,8936,3.9,206.13,57466.0,177.0,54487.0,171.0,46393.0,196.0,368.69662921348316,0.5588468336685561,2.5035161744022507,28952,-0.866,-0.5,0,67.7,22.3,0.143,235.0
2025-09-01,2025,9,Sep,Q3,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,UPI,93347,32402,197,65.2,2,23,11,11860,7.08,164.86,65628.0,178.0,57466.0,177.0,54487.0,171.0,473.84263959390864,0.3471134583864506,3.0214723926380365,60945,-1.0,-0.0,0,67.7,22.3,0.143,235.0
2025-10-01,2025,10,Oct,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,Fundraising Event,55116,33669,172,74.0,2,11,5,7730,7.09,196.12,93347.0,197.0,65628.0,178.0,57466.0,177.0,320.4418604651163,0.6108752449379491,2.324324324324324,21447,-0.866,0.5,0,67.7,22.3,0.143,235.0
2025-11-01,2025,11,Nov,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Individual,UPI,65918,36445,168,56.1,2,12,4,9317,7.98,216.67,55116.0,172.0,93347.0,197.0,65628.0,178.0,392.3690476190476,0.5528838860402318,2.9946524064171123,29473,-0.5,0.866,0,67.7,22.3,0.143,235.0
2025-12-01,2025,12,Dec,Q4,1,Lucknow,Uttar Pradesh,Education Support,Back to School Drive,Corporate CSR,Fundraising Event,100121,36361,171,59.8,2,22,9,12345,3.68,212.59,65918.0,168.0,55116.0,172.0,93347.0,197.0,585.5029239766081,0.3631705636180222,2.859531772575251,63760,-0.0,1.0,0,67.7,22.3,0.143,235.0
